CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
694,89,9,208861.31665988703,1,1,0,89727.02325838109,1,0,0
482,65,7,102480.60683482591,1,1,0,33011.167483821715,0,1,1
325,53,0,119225.20539556953,1,0,1,142248.90903842502,1,0,0
514,84,7,168069.73407004535,4,1,0,42344.0760659582,1,0,1
704,51,8,198086.4948279722,3,0,1,157481.56088534373,0,1,0
633,66,8,60089.97926050904,1,1,0,140671.41840866263,0,1,1
755,87,4,251236.52572671798,4,1,0,102978.78290253803,1,0,0
616,48,3,161803.60195133713,3,0,0,61875.12586823353,1,0,1
393,57,3,1466.0421101007694,4,1,0,41212.00032698233,1,0,0
318,74,8,108061.7745801233,4,1,1,117338.56874408264,0,1,0
348,78,7,113572.63336399612,1,0,0,56196.22114639699,1,0,0
645,75,9,210382.8937533432,3,0,0,125318.63690313725,1,0,1
300,84,9,79336.34127133101,4,1,1,138226.07621799485,0,1,0
718,40,6,86118.8942366905,4,0,0,158565.46649003905,1,0,0
733,64,2,18328.464141667657,4,1,0,95548.02055067055,1,0,0
400,30,3,73721.96637671185,4,0,1,156707.35627935454,0,1,0
393,59,8,186410.04238632103,1,1,0,49411.56088373678,1,0,0
300,62,7,165036.7990855531,4,0,1,138712.11045532313,1,0,0
358,46,0,21162.462882052456,3,0,1,76774.2606712518,0,1,0
300,41,2,29820.411949843576,2,0,0,77425.59311818438,1,0,0
435,75,9,98000.75062052808,3,1,1,64924.17572198429,0,1,0
647,49,1,193377.01815666253,4,1,0,52543.36868378577,1,0,0
472,44,1,216558.75231344378,4,1,0,87488.10005166978,0,1,0
382,86,7,3802.2511826045256,3,0,0,158347.28082582867,0,1,0
412,31,5,85542.75009992417,2,0,1,72887.91576558002,1,0,0
464,72,5,110308.0845434295,1,0,0,89940.6298952309,1,0,1
484,67,3,236894.5308055187,2,0,0,59705.56649820154,1,0,0
300,46,0,130365.70500445513,2,1,0,73825.62222608115,0,1,1
323,64,10,70122.19896387777,2,0,0,37168.35361775579,0,1,0
741,29,6,101412.23694259966,3,0,0,154284.49314087234,1,0,0
502,42,7,113472.95478863428,2,1,1,96274.28688968647,1,0,0
479,29,1,174198.92711761242,1,1,0,125283.64990366674,0,1,1
768,38,1,10682.823571530555,4,0,0,96727.63841137264,1,0,0
423,72,0,101257.43238633107,3,0,0,130125.59388641053,1,0,0
417,50,3,168104.20559775736,3,0,1,99431.75339702403,1,0,0
419,37,5,73663.80199474333,2,1,0,121200.8084338433,1,0,0
642,30,4,153855.26173268008,4,0,0,119024.1298423774,0,1,0
443,32,3,92892.52182705147,4,0,0,99363.18568718071,1,0,0
766,30,3,197267.42555176164,4,0,1,59976.32301759908,0,1,0
300,65,9,15755.401080248303,3,1,0,57540.21099897647,1,0,0
414,40,6,238670.11498235265,1,0,0,143659.66496318404,1,0,1
671,69,6,44619.262466733664,4,1,0,45689.2557389613,1,0,0
588,46,1,41222.24255483078,3,1,1,102701.42349860843,1,0,0
745,67,6,218567.16564103527,2,1,1,95329.55309759724,1,0,0
614,77,1,226013.55998621107,4,1,0,133792.0118118127,1,0,0
591,62,3,24173.061495908074,2,1,0,47601.04519855746,1,0,1
749,51,0,236266.9212838767,4,0,0,119348.7662789674,1,0,1
760,51,4,71057.44534953382,2,0,0,108760.6478528449,1,0,0
576,44,0,160841.63820609445,3,1,0,121155.54715510372,0,1,0
466,67,3,17834.307506052897,2,1,1,110759.33898532495,0,1,0
550,37,8,98971.88629333225,3,0,0,103131.16010365996,0,1,0
381,29,7,117188.39836717983,2,1,0,150414.87231427783,1,0,0
319,71,5,155954.90803264073,2,0,0,75325.48390658705,1,0,0
501,50,7,136570.71256776105,2,0,1,54009.39251249682,1,0,0
664,33,4,119988.16998781408,4,1,0,133402.79676798335,1,0,0
694,29,6,249506.45505905288,1,0,1,46859.89021450355,1,0,1
431,48,7,48105.92201681738,1,0,1,118363.93954216574,0,1,0
416,82,6,41078.499968133736,4,0,0,101442.82627900883,0,1,0
340,83,3,185488.95583417462,2,1,0,30166.83721981944,1,0,0
780,62,4,19383.49006626035,2,0,1,61182.092497015816,0,1,0
300,76,9,125551.77855851196,4,0,0,94467.50816093842,1,0,0
375,56,5,125853.81097957389,3,0,0,72862.94045722851,1,0,0
700,34,10,80606.58604936374,3,1,0,85495.93087212478,1,0,0
422,56,5,241915.37283685146,4,1,0,108165.10494685522,1,0,0
469,80,8,73461.29312496298,1,1,0,125007.31801852358,1,0,0
307,64,9,74994.90758194409,3,1,1,49656.96917365063,0,1,0
725,50,1,60917.99069816749,4,0,1,66778.62813349772,1,0,0
705,60,5,37904.88915734639,3,0,1,112743.76290456035,1,0,0
610,35,2,94642.87439059773,4,0,0,106497.28655080296,0,1,0
300,39,1,177030.68760011182,3,0,0,125790.26247707556,0,1,0
636,73,5,192962.34432039654,3,1,1,113266.29044868436,1,0,1
597,75,3,211488.91827197708,4,1,0,72919.56890705173,0,1,1
439,37,4,51361.41101820523,1,1,0,94900.65792205778,0,1,0
754,42,4,9264.498942329737,1,0,1,145016.43060746347,1,0,1
440,80,2,253418.3232069819,3,1,0,54191.671584424366,1,0,0
757,51,3,3726.4550144714194,3,1,1,78976.82297242357,0,1,0
618,53,2,249776.4978690952,1,0,1,139424.7441076935,0,1,0
658,74,6,215491.74886506796,4,0,0,77345.24865151093,1,0,0
366,69,0,237139.4378665355,2,0,0,83589.26764731701,0,1,0
383,80,5,100668.28527889797,3,1,0,71498.96968655993,1,0,1
307,87,3,51272.519701268655,2,0,0,146938.31858001917,1,0,0
422,66,0,157680.55814564688,3,1,0,116234.3608308426,0,1,0
398,85,0,192725.3043862866,1,1,1,57141.26090545891,0,1,1
329,30,4,34023.87724441174,4,0,0,127452.44722223762,0,1,1
462,29,4,207381.59381797886,3,1,0,35007.02699986886,0,1,0
452,33,9,54234.26320326507,2,1,0,81533.10542892509,0,1,1
478,48,6,127836.09615619961,1,0,0,148270.0684286555,1,0,1
476,36,3,222685.4369683198,3,1,1,119672.1086339298,0,1,0
781,37,8,50290.37287110006,4,1,0,133102.4452998352,1,0,0
690,63,3,62890.00847552476,3,1,0,151070.96646424287,1,0,0
651,86,6,16320.500689789797,4,0,0,130691.70275875337,0,1,1
300,30,4,38119.66906361392,4,1,1,41515.916994290485,0,1,0
482,68,4,38096.71314315587,1,0,1,59983.50814986619,0,1,0
554,51,5,52891.15056007575,3,0,0,94999.25182242942,0,1,0
775,49,7,74412.10323689583,4,1,0,31801.512540041385,1,0,0
392,76,4,211895.6747644206,1,0,1,111197.67253251612,0,1,1
664,41,2,238098.60468709053,3,1,1,115441.80404330084,1,0,0
762,69,5,105632.95839952708,4,0,0,120538.29995694807,1,0,0
622,72,1,33334.32751696082,1,0,0,102244.22381790378,1,0,1
508,71,7,58190.58052483797,3,1,0,88809.30967400243,1,0,0
720,54,7,191413.55398235863,4,0,1,141221.26253371354,1,0,0
300,60,2,176130.63499535134,1,1,1,129753.25324721244,0,1,0
579,87,7,251473.89841747953,1,1,0,109606.59423093268,0,1,1
607,49,8,3767.0569547216414,3,1,0,35981.780060542515,1,0,0
657,56,4,195197.27767341278,1,1,1,120210.76684562655,0,1,0
622,46,4,131506.33611777524,3,1,1,102560.92859044216,1,0,0
300,46,5,234700.1742598394,3,0,0,120153.60209597688,1,0,1
371,33,6,149803.33527298542,4,1,0,70483.2725723183,1,0,0
597,72,2,116133.60835996801,3,1,0,131008.10998270412,1,0,1
339,46,4,173121.15846817868,1,1,0,84331.84220756916,1,0,1
565,40,0,216716.0949670594,3,1,0,146280.90203703003,1,0,0
427,86,10,73449.62304494153,4,0,0,43521.35376642289,1,0,0
789,53,9,27957.03138390706,1,0,0,92991.40659260363,1,0,1
300,49,4,112584.71076302334,4,0,1,56745.89783905381,1,0,0
751,48,3,55775.166931049425,2,0,1,88951.0801007658,1,0,0
394,63,0,111680.70560275436,4,1,0,75989.35163660339,1,0,0
450,83,6,257672.524927727,2,1,1,134446.43594044953,1,0,0
710,29,0,149271.7443812457,2,1,0,51732.00740303632,1,0,0
796,74,7,180336.05794015338,3,1,1,107833.29261195572,1,0,0
502,71,9,176261.38983996882,1,1,0,82842.97925005776,0,1,1
639,57,1,213382.21743437654,3,1,0,97349.76972248853,1,0,0
505,54,9,245473.4357439987,1,1,0,122872.45356267045,0,1,0
699,34,4,171292.7055340939,4,1,0,76423.15387131809,1,0,0
300,47,5,123784.60763583414,2,1,0,77716.87827797145,1,0,0
491,77,8,82636.04606865697,2,1,1,39984.34808842807,1,0,0
500,58,6,93671.31803220544,2,0,1,101753.2755237456,0,1,0
300,50,5,86964.95811225474,4,0,0,84197.55215847841,1,0,0
368,40,4,84361.02773121138,4,1,1,135597.60184201738,1,0,0
623,44,5,180602.50113934453,3,1,1,87104.34519971427,0,1,0
314,31,10,152804.3477874847,3,0,0,156203.6373100211,0,1,0
395,84,3,52518.71167860882,1,1,0,52332.117659549454,1,0,1
473,41,0,252102.76498321097,1,1,0,64717.97883905561,1,0,0
488,47,8,111208.633992123,2,1,0,80948.75734012325,0,1,1
426,87,10,147182.4642777004,4,1,0,52154.71059818904,1,0,0
531,40,4,182676.25136533834,4,1,0,156401.21773621332,1,0,0
312,30,7,159556.11793599284,3,0,1,113324.851929199,1,0,0
466,53,6,80873.45996485621,3,1,1,31455.8737554673,1,0,0
710,53,7,207403.70910671796,1,0,0,105206.28628912228,1,0,1
354,45,0,28639.94629070298,1,1,0,131562.38284703303,1,0,0
348,59,8,147938.91702295459,3,1,0,36669.01138724639,1,0,0
760,41,0,71062.47798366618,3,1,0,105130.01220528995,0,1,0
634,74,2,160098.21559498477,4,0,0,78660.54910388571,0,1,0
654,30,7,56678.30508193615,1,0,0,105591.98836047332,1,0,1
767,28,10,200771.91035442794,3,1,1,62838.77202853058,1,0,0
725,53,0,59159.446129116484,3,0,0,116582.15176173009,1,0,0
686,51,0,231501.95509137647,2,0,1,117273.260831976,1,0,0
300,76,5,224004.27521426007,3,0,0,100135.7126916619,1,0,1
707,62,4,94222.29752359093,3,1,1,150087.99386488582,1,0,0
332,41,10,100313.27510724672,4,0,0,148232.33378257504,0,1,0
394,30,5,182390.89899874752,3,0,0,36179.51001226784,1,0,0
334,40,2,23497.119872845826,1,0,1,67686.20260692848,0,1,0
327,74,9,21039.047165676624,2,1,1,77353.65232897684,1,0,0
706,77,9,35444.29117682522,4,0,0,37184.901496159,0,1,1
300,41,5,146243.5872169616,1,0,0,98072.86235476611,1,0,0
300,48,1,38740.59925608424,2,1,0,33195.61251393898,0,1,0
695,53,7,72180.49326097517,2,1,0,118148.94122055,0,1,0
698,30,5,168196.96596045408,3,1,0,30349.499656902663,0,1,0
737,78,3,4062.1822375460392,2,0,0,34151.75715828712,1,0,0
300,67,3,46861.518067902165,2,1,1,138387.91247851186,1,0,0
597,31,10,241781.972347683,3,1,1,62839.21183469716,1,0,0
344,63,6,172530.1820862654,4,0,1,40559.7619660769,1,0,0
321,78,2,79443.2896980355,3,1,1,81930.64910400572,1,0,0
403,70,10,11778.890255903836,4,0,0,36623.332508384556,1,0,0
499,28,2,152372.69018723103,2,1,1,127553.32260013244,1,0,0
687,67,5,57945.24057203456,1,1,1,94239.14477267631,0,1,0
367,74,8,249645.61406676663,4,0,1,101751.22232269504,0,1,0
555,60,0,178609.8482965796,4,0,0,127891.58548402664,1,0,0
517,34,4,253272.21044998756,4,0,1,131979.60343975652,1,0,0
303,80,0,220713.71332700737,4,0,0,47713.599076112514,1,0,0
485,79,0,125587.12794954056,2,1,0,66436.35043729277,1,0,1
638,79,2,174086.41839007734,1,1,1,52836.5951832892,0,1,0
650,83,2,211147.87084021803,4,0,0,37025.0282397916,1,0,1
552,38,3,150326.40523228204,1,1,1,99877.2609407393,1,0,0
456,54,2,15986.750251736992,2,0,0,62473.94651052418,1,0,0
478,88,5,122316.04160714413,4,1,0,50017.52774497922,1,0,0
324,41,3,33949.06600452638,1,0,1,96319.1448657332,1,0,0
684,49,7,185860.16155464432,4,0,1,112421.95456676636,1,0,0
352,43,0,176963.51806577653,4,0,0,130373.29574067668,0,1,0
671,73,7,258156.1299335495,2,0,0,32274.14471143536,0,1,1
555,39,10,163490.548466468,4,1,0,98416.99261509528,1,0,0
347,76,0,208035.86501982485,1,0,0,64719.23987990655,1,0,0
584,73,10,69754.84123109646,1,0,0,158906.7951182576,0,1,1
684,37,0,88406.27517695473,2,1,0,50401.76896709414,1,0,0
696,51,6,238426.3056182377,3,1,0,86919.94967032054,1,0,1
557,88,0,196349.9875026937,3,0,0,156103.42191457175,1,0,0
498,73,8,170369.9854473858,2,1,0,57702.63527766534,0,1,1
415,45,7,66047.20007159047,2,1,0,134896.6865396445,1,0,0
730,49,0,181630.26146854294,3,0,1,61595.11888470892,1,0,0
584,36,1,230558.54771090733,3,0,1,39784.27252612705,1,0,0
791,44,1,60007.39027261067,1,0,0,35558.174117862276,1,0,0
355,65,1,183592.22645811405,1,1,0,153336.04072758416,0,1,1
330,67,5,102360.42788335225,1,1,0,57676.14262624835,1,0,0
382,85,3,30879.5273645612,3,1,0,67954.14830204003,0,1,1
387,40,7,198499.77589875733,2,0,0,155698.29096271814,0,1,0
433,77,0,43455.56518792746,4,0,0,115460.85534057875,1,0,0
650,64,9,65753.03110749656,1,1,0,93456.50395114698,1,0,0
579,33,3,203564.93062846,4,0,0,86604.81550309763,1,0,0
757,48,9,192954.5242624058,2,1,1,36313.352736771034,0,1,0
318,78,10,66087.59717154271,3,1,0,139062.8271006713,1,0,0
795,63,4,244650.79973005547,1,0,0,129064.69575557116,1,0,1
302,34,8,55974.15852006979,3,0,0,41790.6797869663,1,0,0
699,63,4,258341.77589064845,2,1,0,75949.4308248398,1,0,1
454,52,10,191853.96670737426,1,0,0,145103.28918718928,1,0,0
375,38,2,102051.99954336471,2,0,1,60737.38660060338,1,0,0
300,71,10,33890.79373224583,2,0,1,109460.39785632942,0,1,0
360,41,3,83332.58834149956,1,0,0,93431.66763904571,0,1,0
432,72,9,50372.01298091268,4,0,0,136407.82277167257,0,1,0
344,56,6,161678.29248844497,1,0,1,34686.95553460598,1,0,1
623,37,0,92782.33981586873,3,1,0,136099.1214610563,1,0,0
769,77,10,76701.88792340283,4,0,0,47643.49236566035,1,0,1
609,75,5,196854.62984677675,1,1,1,31959.426677077707,0,1,0
530,32,7,59955.85306104761,1,1,1,107415.10384748947,0,1,0
444,35,0,152591.2225306312,1,1,0,63623.34090618252,0,1,0
444,73,7,50594.98413412186,1,0,0,122206.0540623662,0,1,1
342,32,6,185847.63801060486,1,1,1,91071.81296436518,1,0,0
310,85,0,162531.58577567514,3,0,1,108718.12525428024,1,0,0
300,87,8,207519.9139460281,2,1,0,119661.82265203472,1,0,0
652,51,10,17809.23943829653,3,1,1,150500.63005805222,1,0,0
300,67,2,54627.4168713056,2,1,0,137004.34844667977,1,0,1
715,84,1,40159.69374390108,1,0,0,94364.5605940258,1,0,1
783,53,6,49545.922474291525,3,1,0,86942.06464500172,0,1,0
654,33,10,26783.66057589319,2,1,0,115107.89100009458,1,0,0
762,43,2,146141.29437337894,2,0,1,125359.43588791863,1,0,0
482,87,0,154292.16583314422,1,1,1,52444.961221151854,1,0,0
773,63,9,219307.3364544427,1,1,0,34228.184427727065,0,1,1
595,39,2,108611.92587537829,4,1,0,89104.87073595643,0,1,1
300,38,5,138420.02539935638,4,1,0,42928.905895852506,0,1,0
795,30,2,257739.05544688884,2,1,0,65455.357284678685,1,0,0
327,71,4,138279.72167338658,4,1,1,106016.14791718936,1,0,0
322,89,8,149129.7828155242,3,0,0,49688.76428525662,1,0,0
498,64,6,258938.52786811985,2,1,0,33704.09522966045,1,0,1
300,33,1,258473.6391769409,3,0,0,102098.10333987228,0,1,0
370,46,0,110247.91585529462,4,0,0,90609.58153472244,1,0,1
463,45,6,165086.17569677075,3,0,0,69819.39870401192,1,0,0
488,43,3,125008.65203768584,2,0,0,90942.1553954391,1,0,0
305,50,10,187386.0174308721,3,1,0,118857.94311857638,1,0,0
599,70,6,243980.4954946818,2,1,0,44170.09570262675,0,1,0
356,64,5,80511.42017705106,4,0,0,63239.62768835764,0,1,0
300,36,6,212907.54431412474,2,0,0,133344.85797161926,1,0,1
586,30,3,170260.72252175485,4,1,1,117115.95008387238,1,0,0
300,89,2,72848.04833129651,1,1,0,64612.95804467615,1,0,0
506,35,4,207297.91112731837,4,1,0,81759.57036023287,1,0,0
300,65,2,111054.5849913686,2,0,0,45567.45502698313,1,0,1
502,31,2,31303.265625136675,2,0,0,62906.58892876156,1,0,0
552,39,3,258288.25289171038,1,0,0,139349.7393241186,1,0,1
305,71,7,110668.04657280292,1,1,1,87253.38368642714,1,0,0
775,58,1,140803.66231780194,4,0,0,113238.070164484,0,1,1
723,52,3,210070.0499985778,3,0,0,50766.39119344497,1,0,0
300,80,10,249827.7951311827,3,1,0,53829.73631812175,1,0,0
327,43,2,226950.84098968207,1,1,0,152319.74553806838,1,0,1
465,69,6,136513.83402840732,4,1,1,139386.36665255285,1,0,0
635,81,1,141880.97963860998,1,1,1,132742.99869248393,1,0,0
614,41,0,73030.60351851236,1,1,1,72846.73689475669,1,0,0
775,40,9,120328.74832136177,2,0,0,103158.27796808408,0,1,0
561,68,0,246178.10936553826,2,0,1,94004.33801876169,1,0,0
300,34,5,189004.6454240506,2,1,0,154309.98537496832,1,0,0
300,39,2,3088.01759279856,1,0,0,61152.47593176458,1,0,0
612,64,6,30291.76327391266,4,1,0,153140.28689827374,0,1,0
757,77,7,240190.93018904238,3,0,0,121890.55701148244,0,1,0
523,31,4,220667.0255211797,3,1,0,83779.9008328152,0,1,0
755,29,4,126402.7610945832,2,1,0,64626.131967597015,1,0,1
300,62,1,160414.35302548725,4,0,0,128455.9370201042,0,1,0
441,85,7,75307.96269898849,2,1,0,136981.54047568853,1,0,0
734,71,9,206135.99554611024,4,1,0,76478.55970273845,0,1,0
300,30,0,156862.5361912544,4,1,0,52344.38844775827,0,1,0
300,31,9,180654.68341853796,4,0,1,93991.79502565402,0,1,0
522,65,8,97476.55788233946,1,0,1,90905.30294467256,0,1,1
480,39,0,111913.88169298496,4,1,0,124302.33578818814,1,0,0
335,46,0,53997.34157075876,1,0,0,156514.03103867616,1,0,1
723,37,0,246493.6611594267,3,0,1,99066.68541320815,1,0,0
375,89,6,246104.82530050937,3,1,1,125123.50751288875,0,1,0
786,28,3,212615.32428237505,1,0,0,75575.3550532077,0,1,1
394,44,6,243244.33099178784,3,1,0,107944.71659573204,1,0,0
774,43,4,172985.29367089848,3,1,0,44992.63118146558,1,0,0
461,36,6,61009.486018799456,2,1,0,135941.4308505038,0,1,1
300,84,9,197654.73577004773,1,1,1,74762.1497874925,1,0,0
643,80,6,84571.81440284263,1,0,0,40405.37518037262,1,0,1
316,36,3,114525.23921758767,1,1,0,158772.97975684924,0,1,1
482,86,1,71331.04260239612,2,0,1,147232.469766251,1,0,0
358,82,7,110141.69860753011,1,0,0,55666.334937839405,0,1,1
395,36,1,176622.51507074072,3,0,1,77216.24053670626,1,0,0
360,39,8,28758.745939307744,4,1,0,151773.30055119144,0,1,0
477,82,4,27353.80153818427,2,1,1,133522.73461727845,1,0,0
360,68,8,177780.20314291696,2,1,1,147833.5887007853,0,1,0
719,42,8,202691.10336139798,1,1,0,103131.4711976416,1,0,1
300,29,7,143381.3380252149,4,1,0,61605.108661112754,0,1,0
618,38,7,47226.66365754102,4,1,0,59516.95855390748,1,0,0
674,38,3,111996.78057385697,4,1,0,98337.12408088033,1,0,1
767,35,3,197125.63581984377,3,0,0,150119.99624785726,1,0,0
531,82,1,178290.60640364993,4,0,0,112106.30775134842,1,0,0
569,59,3,28565.024233036213,1,1,0,34470.76874292253,1,0,0
692,33,3,251978.2670491437,3,1,0,102861.8446400292,0,1,0
564,80,5,58074.609030447486,4,0,0,109097.314220764,0,1,1
626,47,2,57301.271190918225,1,1,0,105602.15426364756,1,0,1
538,66,1,119562.88441381854,3,0,0,119839.90258446036,0,1,0
686,62,7,85083.2135400126,3,0,0,68156.79919320095,1,0,0
526,35,1,255836.35704754243,4,1,0,48689.49012302888,0,1,1
752,77,7,19887.341046074314,3,1,1,127506.32176323413,1,0,0
765,76,6,79674.18964005217,2,0,1,55525.901432018814,1,0,0
599,70,2,99507.76171109697,1,0,0,44840.664854467745,1,0,1
695,61,5,128299.33836770453,4,1,0,76719.03439634116,1,0,0
599,84,5,4265.671469006676,1,0,1,138258.03521214292,0,1,0
386,80,9,21414.154270152947,1,1,1,40674.080028931596,1,0,0
492,86,4,67030.50710975101,2,1,1,55422.97663639511,0,1,1
792,83,7,144040.541238255,3,1,1,91783.71917285462,1,0,0
300,46,10,199620.60825030282,2,1,1,67394.10626527457,1,0,0
478,34,4,178488.79069188682,2,0,0,123815.93116030905,1,0,1
797,58,6,147426.47730787875,3,1,1,117737.31547532672,0,1,0
472,45,5,103280.53832919142,4,1,1,139527.12719083822,0,1,0
300,67,10,226380.5705866,1,0,1,56499.61278239144,0,1,0
571,41,6,119540.86124714771,4,0,0,114359.43808590896,0,1,0
717,66,8,77805.72945832179,4,0,0,130715.48512115164,0,1,0
324,87,2,163627.1298615349,2,1,0,38146.725961254124,1,0,1
300,80,9,179949.89911244035,3,0,0,34786.98254702121,0,1,0
367,87,6,103602.26366330242,3,0,0,102703.58394790153,1,0,1
753,86,9,7317.253071937788,1,1,0,106421.1198486051,1,0,0
690,63,2,24474.190061544756,3,0,0,81065.13876176815,1,0,0
443,44,1,219855.71189235206,4,0,1,34689.53083251258,0,1,0
641,64,6,14702.459508180063,3,0,0,82249.8366465298,0,1,0
300,71,3,153925.1134309544,3,0,0,113471.51034835837,1,0,1
684,36,0,47764.44021684188,4,1,0,121244.4544786434,0,1,0
422,85,5,59520.835723486045,1,1,0,94062.8916125829,1,0,0
549,47,10,71066.8295314071,1,1,0,98253.24706534033,0,1,1
575,72,5,9955.760411225314,4,0,1,117447.6558660324,1,0,0
659,84,5,46081.17127647602,3,0,0,88409.30965243667,1,0,1
367,55,1,169129.99597362452,3,0,1,64256.94332822915,1,0,0
474,77,0,129666.45541408131,1,1,0,58986.08544557011,0,1,1
781,47,2,207305.56229212333,1,0,1,127857.8783883963,0,1,0
362,68,1,15922.947703388321,1,1,1,93381.32276200013,1,0,0
389,63,5,231113.5570254241,2,1,1,111131.17939175424,1,0,0
300,80,5,259063.6182938629,1,0,0,91243.75299055033,0,1,1
339,54,4,4092.3927846835763,3,0,0,136448.86413509678,0,1,0
569,35,9,251586.41704038263,1,0,0,94590.1552046273,0,1,0
799,59,9,61324.305372465205,3,1,1,158447.1011100275,1,0,0
388,28,4,180061.21593356962,3,0,1,61538.5999135445,0,1,0
760,44,8,76045.69520728082,3,0,0,48008.46934062334,1,0,0
508,84,4,135671.3484743553,1,0,0,78567.54745878078,1,0,0
300,36,9,132708.81255740311,1,0,0,149425.35939590237,1,0,0
510,47,5,93887.42465675877,4,0,0,140800.63778794953,1,0,0
421,72,10,186562.15975496676,1,1,0,62155.88553361033,1,0,0
300,59,3,155905.48528446176,1,0,1,107960.68386547884,1,0,0
417,29,9,132152.02102522567,1,1,0,106562.16600801828,0,1,0
570,59,0,255538.22109874673,2,1,0,68141.59633215176,1,0,1
568,72,3,244402.42480870488,1,0,0,60599.618294132015,1,0,1
578,36,1,248413.31990635197,2,1,0,80706.43323230182,1,0,0
799,57,9,229144.22954885484,3,1,0,132520.44410470358,1,0,0
668,47,2,66340.38807613876,3,0,0,54922.95540183317,0,1,0
344,65,6,90993.76805432707,3,1,1,87944.04702104814,1,0,0
567,87,6,60074.20108183205,3,1,0,92620.81129891486,0,1,0
485,28,0,256405.99067794008,2,1,0,152086.21409066848,1,0,1
583,87,7,39692.0861385077,2,1,0,69457.91996529809,0,1,0
625,84,6,95293.05644531545,3,0,0,32554.05444945707,1,0,0
708,32,0,51751.550427032686,1,1,0,120185.06153053076,0,1,0
386,62,7,58097.99116790583,3,0,1,128252.89531229992,1,0,0
796,63,1,64242.85004883501,3,1,0,121394.21088534084,1,0,0
762,28,7,166314.37564558806,2,1,1,121096.06755437762,0,1,0
545,41,2,19772.836249797227,3,0,0,92819.56395154803,1,0,0
569,36,9,148857.76714218387,2,1,0,32425.904582491254,1,0,0
598,57,6,213014.4214338668,4,1,0,124889.33679509917,1,0,1
478,51,5,199296.18191715205,2,0,0,151747.6245766023,0,1,1
519,31,4,39304.64155340462,3,0,0,50460.226219597535,1,0,0
540,77,10,237830.25104248937,1,0,0,38828.85368086375,1,0,1
414,41,9,200223.49916524126,2,0,0,64476.68751413037,1,0,0
300,52,10,1378.6528425399758,2,0,1,140473.2008657165,1,0,0
628,31,1,191717.14472029236,2,0,0,43799.1331253448,1,0,0
327,52,1,191729.63644171963,3,0,1,122971.89208764303,0,1,0
659,37,0,129172.18094039602,3,0,0,38183.16644442495,0,1,0
